,amount,tkn_dayTrader,tkn_tknProvider,tkn_bntProvider,tkn_masterVault,tkn_epVault,bnt_dayTrader,bnt_tknProvider,bnt_bntProvider,bnt_masterVault,bntkn_dayTrader,bntkn_tknProvider,bntkn_bntProvider,bnbnt_dayTrader,bnbnt_tknProvider,bnbnt_bntProvider,bnbnt_bntPool,bntCurrentPoolFunding,tknStakedBalance,bntStakedBalance,tknTradingLiquidity,bntTradingLiquidity,action
21,0,-0.0000219468940115369755397086901934038485673807019732182544193822813295689457148509631876826806926795979217732746305076558397247326396970796426426371133700,0.01895770581262285917737284474776164246150119287162571429244974347452229566732498710904187141545906245706936114351334505137411473669879926340463885328569100,0,-0.0412084802039028038392168553632307692905347978608578537040468967916075611366342855934673744010588601098159543740274944881019148737785745340458789496980000,0,0.00004375178821451011257177163266486276384785689347192406121616897588077138173910565560785674877705088303173165363281527974752698796101073219715525224248000,0,0.19777458549015791441858225927717917114036892475524604671067136662541709369335294145385473935717990734394574536444077847881474170330007579662666989490167000,-0.0480502308985956005058731106294330291485939411018783519365686622163123914022084542081022613383482993239613358810263990264777557066737333306733411606761500,0,-4.74385018533965057415599456360184801711136917933050747445075526766065299317075346295199077032192222681824683215735512315808403081201859700867511000E-8,0,0,0,-0.0000027910731414174926343491340848658631221814868056207363130245043125684766846847897312287416420462903168837412747761361281754273549017841227087149831400,0.14898145549774481500255840607343002417932878850716367501205471926496271230444853075744144740004607381247073947758993385051640496075837090729622023445465400,-0.0480733219510575106675474680390675641447097754541543408865742842334157588635014539300898405727164460866054497914598489028357226238197135616411989647619900,-0.0412929488315449342234973190079814251622387623581331435873237103899697848363475983033951889093489572488852451096841085963120551337019269967362614001908100,-0.0480733219510575106675474680390675641447097754541543408865742842334157588635014539300898405727164460866054497914598489028357226238197135616411989647619900,-0.0508935874248907079364147154399291204740344541478082391187418134084365427510010223692459352161418841743714784459275657214138206963483860450243519522254000,-0.0480502479477388793959300,depositTKN
22,0,-0.0000224849859133744813857076667088883616305893605584720349908641854712617706023906403784319366683860034044038752933923732114776899946710557809349611275500,0.01895770581262285917737284474776164246150119287162571429244974347452229566732498710904187141545906245706936114351334505137411473669879926340463885328569100,0,-0.0412077176398713227923235897179052672012587065010953961258852565260203895931437612640910803664100763669754728652069996602712719830072567556150792947550100,0,0.00014446348554697059718069392027221537224126250082601532117693388402823250218903050787116955210892046335379681804915896326488740366069268540423193235090600,0,0.19777458549015791441858225927717917114036892475524604671067136662541709369335294145385473935717990734394574536444077847881474170330007579662666989490167000,-0.0480512173615312718756900203393190861981671461411388484800341059621395270929532258255148562920209335150658164422672275019340963464681637408392170219705200,0,-4.74385018533965057415599456360184801711136917933050747445075526766065299317075346295199077032192222681824683215735512315808403081201859700867511000E-8,0,0,0,-0.0000027910731414174926343491340848658631221814868056207363130245043125684766846847897312287416420462903168837412747761361281754273549017841227087149831400,0.14898145549774481500255840607343002417932878850716367501205471926496271230444853075744144740004607381247073947758993385051640496075837090729622023445465400,-0.0480733199713761305009026074982939275480361859996823213749759677043272129117978140871075788651644262473567747558910348098350268244892825852471975967560000,-0.0412929488315449342234973190079814251622387623581331435873237103899697848363475983033951889093489572488852451096841085963120551337019269967362614001908100,-0.0480733199713761305009026074982939275480361859996823213749759677043272129117978140871075788651644262473567747558910348098350268244892825852471975967560000,-0.0508925984607913100043165102641758101902069023340927454779613574721002086348762118518599483250657051870251058854448467464213787489035197927415195820445000,-0.0480512349058323840971186981893629735053627742821982543417256084928604719951591587978646919180365746692127735950188840013488432497321295344250230870119700,tradeTKN
23,0,-0.0000226200677887684082006491632776768465448160705569740706438465161163100713640737887006266852699018012783364898279732978673988706471360980532968204449900,0.01895770581262285917737284474776164246150119287162571429244974347452229566732498710904187141545906245706936114351334505137411473669879926340463885328569100,0,-0.0412075319081378400611685520365630526872518231018909022057816177848389030972992889718282921100859234147121258717031237654024242536145716668149527551082700,0,0.00016789359662109253644068471682286477525787909525878703119427745239044685654822769143148650623321456504845880826397812666214733450286635800284236178306700,0,0.19777458549015791441858225927717917114036892475524604671067136662541709369335294145385473935717990734394574536444077847881474170330007579662666989490167000,-0.0480514576262929256723977251101988210958570687416576828988316270651214842861650460728290663015998300767145527791276115221299530603619773563027469862277700,0,-4.74385018533965057415599456360184801711136917933050747445075526766065299317075346295199077032192222681824683215735512315808403081201859700867511000E-8,0,0,0,-0.0000027910731414174926343491340848658631221814868056207363130245043125684766846847897312287416420462903168837412747761361281754273549017841227087149831400,0.14898145549774481500255840607343002417932878850716367501205471926496271230444853075744144740004607381247073947758993385051640496075837090729622023445465400,-0.0480733194892128636393576278155255662182533967277701408829062977624603300986667080491959150488188680767149076053009331419921917472266909489780034896198300,-0.0412929488315449342234973190079814251622387623581331435873237103899697848363475983033951889093489572488852451096841085963120551337019269967362614001908100,-0.0480733194892128636393576278155255662182533967277701408829062977624603300986667080491959150488188680767149076053009331419921917472266909489780034896198300,-0.0508923575868486537473332216023143208258424685257627898868246328279012700850038868764850256568895455519427588494410250790662763577061792696219494991648500,-0.0480514752911985164778687406953021565290945476540925269504815258959347003017534181045100244080914578564191361723475609106673933416921260240925496040607900,tradeTKN
24,0,-0.0000226200677887684082006491632776768465448160705569740706438465161163100713640737887006266852699018012783364898279732978673988706471360980532968204449900,0.01896123938234751060756880162583284353723670475462500765644209139400882804781435651900177980667904957756042789259354134770169273911149262106594717429263600,0,-0.0411908464297284565820232980378982370536958518489526396188962532300767774449495677131738583120682196860003876102905083426390968944734589433769243483696700,0,0.00016789359662109253644068471682286477525787909525878703119427745239044685654822769143148650623321456504845880826397812666214733450286635800284236178306700,0,0.19777458549015791441858225927717917114036892475524604671067136662541709369335294145385473935717990734394574536444077847881474170330007579662666989490167000,-0.0456386434381148286368319650766260305461199370291904605972373086276972648526248473045832000596150528227111948808364810874177557028553377562507331483995100,0,-4.74192878315865704207601708399647856324379613044155702322624274405202683878098603329324487366571105837458286335952294236963118047962675511508569100E-8,0,0,0,-0.0000027910731414174926343491340848658631221814868056207363130245043125684766846847897312287416420462903168837412747761361281754273549017841227087149831400,0.15145642284891241145253999227554128747151609641636276523391180961318940598414496691463292600931383101643452656226825948971946977521661810931839071841914200,-0.0456594024578021892721241017812392250745590010920429289429668167638833185783016353799365214852948777359389156792894260578540598762788133201317208830647100,-0.0412762359993192809192881510249003951093246601137702335853131902621574093272466431308265292041042513344849473639088530192473952594845652333363688462152000,-0.0456594024578021892721241017812392250745590010920429289429668167638833185783016353799365214852948777359389156792894260578540598762788133201317208830647100,-0.0525332259555878229096076203683354494656313687758139561978987732504433188012901519760521228020115720392698956070023020660484617076369240352637314355311900,-0.0456386602179010112846600,depositTKN
25,0,-0.0000226200677887684082006491632776768465448160705569740706438465161163100713640737887006266852699018012783364898279732978673988706471360980532968204449900,0.01896123938234751060756880162583284353723670475462500765644209139400882804781435651900177980667904957756042789259354134770169273911149262106594717429263600,0,-0.0411908464297284565820232980378982370536958518489526396188962532300767774449495677131738583120682196860003876102905083426390968944734589433769243483696700,0,0.00016789359662109253644068471682286477525787909525878703119427745239044685654822769143148650623321456504845880826397812666214733450286635800284236178306700,0,0.19864863040856954978515730796465845989288442427917783947085691694926090561082377806845866446022950841187096071134995055939393135485164300523730949325781000,-0.0456386434381148286368319650766260305461199370291904605972373086276972648526248473045832000596150528227111948808364810874177557028553377562507331483995100,0,-4.74192878315865704207601708399647856324379613044155702322624274405202683878098603329324487366571105837458286335952294236963118047962675511508569100E-8,0,0,0,-0.0000024044022621326273383493125855148636211536339598479149558930621126897463543552197017162930390962562387948615085557726537710839401765659722533861401100,0.15212629624389956135057012095390657675839606380563647091864773405490323773409115154645672987680564882445503932804730945239354009034148353866608242609948800,-0.0456594024578021892721241017812392250745590010920429289429668167638833185783016353799365214852948777359389156792894260578540598762788133201317208830647100,-0.0412762359993192809192881510249003951093246601137702335853131902621574093272466431308265292041042513344849473639088530192473952594845652333363688462152000,-0.0456594024578021892721241017812392250745590010920429289429668167638833185783016353799365214852948777359389156792894260578540598762788133201317208830647100,-0.0525332259555878229096076203683354494656313687758139561978987732504433188012901519760521228020115720392698956070023020660484617076369240352637314355311900,-0.0456386602179010112846600,depositBNT
26,0,-0.0000226200677887684082006491632776768465448160705569740706438465161163100713640737887006266852699018012783364898279732978673988706471360980532968204449900,0.01896123938234751060756880162583284353723670475462500765644209139400882804781435651900177980667904957756042789259354134770169273911149262106594717429263600,0,-0.0411908464297284565820232980378982370536958518489526396188962532300767774449495677131738583120682196860003876102905083426390968944734589433769243483696700,0,0.00016789359662109253644068471682286477525787909525878703119427745239044685654822769143148650623321456504845880826397812666214733450286635800284236178306700,0,0.28415325927989884379461467921559234165544972219562302331151924736640400826326800083831235846737217340093895100258304632445841186107304489729798988245091700,-0.0456386434381148286368319650766260305461199370291904605972373086276972648526248473045832000596150528227111948808364810874177557028553377562507331483995100,0,-4.74192878315865704207601708399647856324379613044155702322624274405202683878098603329324487366571105837458286335952294236963118047962675511508569100E-8,0,0,0,-0.0000038200953283188766561985835878333617027530679969256839527938382998073467049371476757193766883898419947416668630185443144874057235301777734518726480200,0.23792493049791144661386569489381464061943437631158207466873650723084721847537279535625100863808545077113051955613880868767910943218779320608931416419293500,-0.0456594024578021892721241017812392250745590010920429289429668167638833185783016353799365214852948777359389156792894260578540598762788133201317208830647100,-0.0412762359993192809192881510249003951093246601137702335853131902621574093272466431308265292041042513344849473639088530192473952594845652333363688462152000,-0.0456594024578021892721241017812392250745590010920429289429668167638833185783016353799365214852948777359389156792894260578540598762788133201317208830647100,-0.0525332259555878229096076203683354494656313687758139561978987732504433188012901519760521228020115720392698956070023020660484617076369240352637314355311900,-0.0456386602179010112846600,withdrawBNT
27,0,-0.0000226200677887684082006491632776768465448160705569740706438465161163100713640737887006266852699018012783364898279732978673988706471360980532968204449900,0.01896123938234751060756880162583284353723670475462500765644209139400882804781435651900177980667904957756042789259354134770169273911149262106594717429263600,0,-0.0411908464297284565820232980378982370536958518489526396188962532300767774449495677131738583120682196860003876102905083426390968944734589433769243483696700,0,0.00016789359662109253644068471682286477525787909525878703119427745239044685654822769143148650623321456504845880826397812666214733450286635800284236178306700,0,0.31492817582664005142992325269133192252353587269310281976947780626742854521492133751952211258573762886749487463225478468650232422497777547358660253407576800,-0.0456386434381148286368319650766260305461199370291904605972373086276972648526248473045832000596150528227111948808364810874177557028553377562507331483995100,0,-4.74192878315865704207601708399647856324379613044155702322624274405202683878098603329324487366571105837458286335952294236963118047962675511508569100E-8,0,0,0,-0.0000043496763598552070851179672561830529048434102991998725143048559809179063514625802070327749181576328128987118799492374933991395073161352023773959541600,0.26880555878893255459116527822189539205597631366468995044529431863076288680550693929180192590153491306127863425871764756471249701115609215217104757322412300,-0.0456594024578021892721241017812392250745590010920429289429668167638833185783016353799365214852948777359389156792894260578540598762788133201317208830647100,-0.0412762359993192809192881510249003951093246601137702335853131902621574093272466431308265292041042513344849473639088530192473952594845652333363688462152000,-0.0456594024578021892721241017812392250745590010920429289429668167638833185783016353799365214852948777359389156792894260578540598762788133201317208830647100,-0.0525332259555878229096076203683354494656313687758139561978987732504433188012901519760521228020115720392698956070023020660484617076369240352637314355311900,-0.0456386602179010112846600,withdrawBNT
28,0,-0.0000226200677887684082006491632776768465448160705569740706438465161163100713640737887006266852699018012783364898279732978673988706471360980532968204449900,0.01900011929738226386834183512489263062671751900661791282068466108129725543427931634028594229462214769313383729974919883436758411948657412516526376766429200,0,-0.0410085502490991406078617026831704486012349141335597596180426474929587053726306783522288381793099440546149534119479515709609528642599007337124374071584000,0,0.00016789359662109253644068471682286477525787909525878703119427745239044685654822769143148650623321456504845880826397812666214733450286635800284236178306700,0,0.31492817582664005142992325269133192252353587269310281976947780626742854521492133751952211258573762886749487463225478468650232422497777547358660253407576800,-0.0456386434381148286368319650766260305461199370291904605972373086276972648526248473045832000596150528227111948808364810874177557028553377562507331483995100,0,-4.72093657649963025585121579440234610872684617244648905300124432865034215297759229033802315181404543279919785421343308830127133787059580828651753600E-8,0,0,0,-0.0000043496763598552070851179672561830529048434102991998725143048559809179063514625802070327749181576328128987118799492374933991395073161352023773959541600,0.26880555878893255459116527822189539205597631366468995044529431863076288680550693929180192590153491306127863425871764756471249701115609215217104757322412300,-0.0456594024578021892721241017812392250745590010920429289429668167638833185783016353799365214852948777359389156792894260578540598762788133201317208830647100,-0.0410936405846741494138452599811780261009139705017792836129235419897395615201428987929156484950316215169307395904216765084849738748095645176911255875297300,-0.0456594024578021892721241017812392250745590010920429289429668167638833185783016353799365214852948777359389156792894260578540598762788133201317208830647100,-0.0525332259555878229096076203683354494656313687758139561978987732504433188012901519760521228020115720392698956070023020660484617076369240352637314355311900,-0.0456386602179010112846600,depositTKN
29,0,-0.0000234617986950843865835568205553523636739053059099793503890171360693902210268384584771550187925125596955245617186719913692283839664342646026781899812100,0.01900011929738226386834183512489263062671751900661791282068466108129725543427931634028594229462214769313383729974919883436758411948657412516526376766429200,0,-0.0410074518108308589512965824371895558980364630929659541266170995661364855133180250414566270258231473662605106391272237882921057961457598818954548044818200,0,0.00049962140323644566619268417477140881570883039538315479863749178281151061132584337489570863151446002371231668491299631157663565807702959513693217791633400,0,0.31492817582664005142992325269133192252353587269310281976947780626742854521492133751952211258573762886749487463225478468650232422497777547358660253407576800,-0.0456401244354456717416126996970109461412423309921385414343684996157086217386899637956599988197649190659737848336920328768830349475940498585444416771291900,0,-4.72093657649963025585121579440234610872684617244648905300124432865034215297759229033802315181404543279919785421343308830127133787059580828651753600E-8,0,0,0,-0.0000043496763598552070851179672561830529048434102991998725143048559809179063514625802070327749181576328128987118799492374933991395073161352023773959541600,0.26880555878893255459116527822189539205597631366468995044529431863076288680550693929180192590153491306127863425871764756471249701115609215217104757322412300,-0.0456593994859372894862199869885755196888592359668907759474433125413621991011495419383984493451238595569966078311551795309292694200723735770226822104024600,-0.0410936405846741494138452599811780261009139705017792836129235419897395615201428987929156484950316215169307395904216765084849738748095645176911255875297300,-0.0456593994859372894862199869885755196888592359668907759474433125413621991011495419383984493451238595569966078311551795309292694200723735770226822104024600,-0.0525317411430650290829673776998137349326366620215952628939786642369386645668398050104983675345643912419171057813434709318913173603852793721555483453670300,-0.0456401419586239966134967139497023103450973591190424280571185202880626722885992302128660810784322243074602586527184185408218542280726646713953401542685000,tradeTKN
30,0,-0.0000244108737661509626258381138749359496924530006565926169311519207631774183515058821776003969324762270688055067684417490661307827804699410553296826466500,0.01900011929738226386834183512489263062671751900661791282068466108129725543427931634028594229462214769313383729974919883436758411948657412516526376766429200,0,-0.0410063042129503265587478247165420334396731676268528077053044679165805942307734888775941887370295071021261300735190219210965120693800917886505980838390100,0,0.00081278652832951526969693625109834663040152898220887297351205140162978303930998022994651195377711146952275351412292956331021197286202560408964665144175400,0,0.31492817582664005142992325269133192252353587269310281976947780626742854521492133751952211258573762886749487463225478468650232422497777547358660253407576800,-0.0456416717087938580776344676854611952004420174385091698588402198321476877908700818395055476228181656671514669489388587426018440906957427596067953056739600,0,-4.72093657649963025585121579440234610872684617244648905300124432865034215297759229033802315181404543279919785421343308830127133787059580828651753600E-8,0,0,0,-0.0000043496763598552070851179672561830529048434102991998725143048559809179063514625802070327749181576328128987118799492374933991395073161352023773959541600,0.26880555878893255459116527822189539205597631366468995044529431863076288680550693929180192590153491306127863425871764756471249701115609215217104757322412300,-0.0456593963812579374811369250242675978757279101313925212939879933630329043094060063944130537032031194873116166060673054070010431329729716535345665338237300,-0.0410936405846741494138452599811780261009139705017792836129235419897395615201428987929156484950316215169307395904216765084849738748095645176911255875297300,-0.0456593963812579374811369250242675978757279101313925212939879933630329043094060063944130537032031194873116166060673054070010431329729716535345665338237300,-0.0525301898837896877741984767410143525886941943277656016977683058249534813246990571534099002881959247230571185169981568998751097571029524786054599240691100,-0.0456416900086766182572787182218593253605421352945713169646567634622693432446553549296660733882176238150857999408570709003843266336780452142657057850277500,tradeTKN
